,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1535,Dovercourt Park,43.665,-79.432,Eggsmart,43.662327,-79.424558,Breakfast Spot
1536,Dovercourt Park,43.665,-79.432,Wallace Emerson Gym,43.6674153893425,-79.43906397310164,Gym
1537,Dovercourt Park,43.665,-79.432,Bloorcourt Village Market,43.66223704029309,-79.42499399185179,Grocery Store
1538,Dovercourt Park,43.665,-79.432,Duffy's Tavern,43.6590848862044,-79.43973840358635,Bar
1539,Dovercourt Park,43.665,-79.432,Vit Beo,43.662384,-79.42435,Vietnamese Restaurant
1540,Dovercourt Park,43.665,-79.432,2Q Video,43.662540626073074,-79.42336336021623,Video Store
1541,Dovercourt Park,43.665,-79.432,Alex Duff Outdoor Pool,43.664456782449726,-79.42250490188599,Pool
1542,Dovercourt Park,43.665,-79.432,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1543,Dovercourt Park,43.665,-79.432,Dollarama,43.66772306260845,-79.44083823709057,Discount Store
1544,Dufferin Grove,43.657,-79.428,Dufferin Grove Park,43.656052054931095,-79.43191467340286,Park
1545,Dufferin Grove,43.657,-79.428,The Caledonian,43.6542680945971,-79.42349521727387,Whisky Bar
1546,Dufferin Grove,43.657,-79.428,Emmet Ray,43.65382472722055,-79.42568387802599,Bar
1547,Dufferin Grove,43.657,-79.428,Giulietta,43.653481,-79.42769,Italian Restaurant
1548,Dufferin Grove,43.657,-79.428,Folly Brewpub,43.65380564851785,-79.42584996103776,Gastropub
1549,Dufferin Grove,43.657,-79.428,Bakerbots Baking,43.66185297409814,-79.42809883808953,Cupcake Shop
1550,Dufferin Grove,43.657,-79.428,Chiado,43.65413943375061,-79.42421432675377,Portuguese Restaurant
1551,Dufferin Grove,43.657,-79.428,Long & McQuade Musical Instruments,43.66163738486935,-79.4270989420618,Music Store
1552,Dufferin Grove,43.657,-79.428,Palm Sunday,43.658832303410676,-79.42289743766517,Salon / Barbershop
1553,Dufferin Grove,43.657,-79.428,Field Trip Cafe,43.66125961972056,-79.43044968471274,Café
1554,Dufferin Grove,43.657,-79.428,Bake Shoppe,43.65421276652194,-79.42359022790981,Bakery
1555,Dufferin Grove,43.657,-79.428,Bar Isabel,43.65478181377258,-79.42071689593973,Tapas Restaurant
1556,Dufferin Grove,43.657,-79.428,The Common,43.660758174539815,-79.43134507943164,Coffee Shop
1557,Dufferin Grove,43.657,-79.428,La Bella Managua Restaurant,43.66216186157475,-79.42492873619119,South American Restaurant
1558,Dufferin Grove,43.657,-79.428,Hogtown Vegan,43.66052354017386,-79.43252479949501,Vegetarian / Vegan Restaurant
1559,Dufferin Grove,43.657,-79.428,Starving Artist Waffles. Espresso. Bar.,43.65456315715096,-79.42189500854954,Breakfast Spot
1560,Dufferin Grove,43.657,-79.428,Tavoos Restaurant,43.65250122477732,-79.43305406736384,Middle Eastern Restaurant
1561,Dufferin Grove,43.657,-79.428,The Bad Dog Comedy Theatre,43.66206721248522,-79.42507607860924,Comedy Club
1562,Dufferin Grove,43.657,-79.428,West End YMCA,43.6536258574027,-79.42609155145632,Gym
1563,Dufferin Grove,43.657,-79.428,Tokyo Smoke,43.654086,-79.424607,Coffee Shop
1564,Dufferin Grove,43.657,-79.428,Filosophy,43.661879,-79.426471,Café
1565,Dufferin Grove,43.657,-79.428,Comedy Bar,43.66151800123526,-79.42784760109787,Comedy Club
1566,Dufferin Grove,43.657,-79.428,Wise Bar,43.66092172007786,-79.43043095205697,Bar
1567,Dufferin Grove,43.657,-79.428,Civil Liberties,43.6620962634867,-79.42518308734422,Cocktail Bar
1568,Dufferin Grove,43.657,-79.428,Arabesque,43.652826,-79.43093,Café
1569,Dufferin Grove,43.657,-79.428,Pray Tell,43.65438937806094,-79.42297266972999,Bar
1570,Dufferin Grove,43.657,-79.428,Bairrada Churrasqueira Grill,43.653254282619876,-79.42870835901807,BBQ Joint
1571,Dufferin Grove,43.657,-79.428,Brockton Haunt,43.65232065101618,-79.4339655300662,Coffee Shop
1572,Dufferin Grove,43.657,-79.428,The Candy Bar,43.654349782477716,-79.42324794503577,Candy Store
1573,Dufferin Grove,43.657,-79.428,Octopus Garden Yoga Centre,43.65343833017608,-79.42710753732574,Yoga Studio
1574,Dufferin Grove,43.657,-79.428,Monocle,43.6548391916561,-79.42055919218559,Bookstore
1575,Dufferin Grove,43.657,-79.428,Tallboys Craft Beer House,43.6624565951561,-79.42370936505348,Pub
1576,Dufferin Grove,43.657,-79.428,Track & Field,43.65420433655965,-79.4237471978785,Sports Bar
1577,Dufferin Grove,43.657,-79.428,The Depanneur,43.6529037119338,-79.42957535244359,Food
1578,Dufferin Grove,43.657,-79.428,Terrazza,43.6590214750295,-79.42246675466289,Italian Restaurant
1579,Dufferin Grove,43.657,-79.428,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
1580,Dufferin Grove,43.657,-79.428,Black Cat Espresso Bar,43.65268966123575,-79.43231105804443,Coffee Shop
1581,Dufferin Grove,43.657,-79.428,Banjara Indian Cuisine,43.66291638533112,-79.4219109810459,Indian Restaurant
1582,Dufferin Grove,43.657,-79.428,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
1583,Dufferin Grove,43.657,-79.428,Mod Club Theatre,43.65517207927573,-79.41921433925803,Nightclub
1584,Dufferin Grove,43.657,-79.428,Three Speed,43.6592927979752,-79.43802453551683,Bar
1585,Dufferin Grove,43.657,-79.428,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
1586,Dufferin Grove,43.657,-79.428,Aziza Cafe,43.65351171254954,-79.42725441602178,Restaurant
1587,Dufferin Grove,43.657,-79.428,Easy Tiger,43.64961926577923,-79.43022426256454,Boutique
1588,Dufferin Grove,43.657,-79.428,YamChops,43.65519423107115,-79.41809919894195,Vegetarian / Vegan Restaurant
1589,Dufferin Grove,43.657,-79.428,Sunshine Wholesome Market,43.65362012465509,-79.42657185983042,Health Food Store
1590,Dufferin Grove,43.657,-79.428,College Falafel,43.65462168164788,-79.42275400443587,Falafel Restaurant
1591,Dufferin Grove,43.657,-79.428,Founder Bar,43.649532,-79.425448,Cocktail Bar
1592,Dufferin Grove,43.657,-79.428,Paradise Grapevine,43.662367,-79.42339,Wine Bar
1593,Dufferin Grove,43.657,-79.428,Spark Fresh Bar,43.6622949652525,-79.42578271410613,Juice Bar
1594,Dufferin Grove,43.657,-79.428,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
1595,Dufferin Grove,43.657,-79.428,Pho Linh,43.65228962903497,-79.43406146756601,Vietnamese Restaurant
1596,Dufferin Grove,43.657,-79.428,Tucana Coffee,43.6495488504571,-79.42914711069847,Coffee Shop
1597,Dufferin Grove,43.657,-79.428,Enoteca Sociale,43.64953524380918,-79.42579173923497,Italian Restaurant
1598,Dufferin Grove,43.657,-79.428,Pero Restaurant,43.66265246441116,-79.42263239496634,Ethiopian Restaurant
1599,Dufferin Grove,43.657,-79.428,Antler,43.64965241606716,-79.43054140300441,Restaurant
1600,Dufferin Grove,43.657,-79.428,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1601,Dufferin Grove,43.657,-79.428,Prairie Boy Bread,43.653341,-79.427388,Bakery
1602,Dufferin Grove,43.657,-79.428,Boom Breakfast & Co.,43.654663400303654,-79.4218011529756,Breakfast Spot
1603,Dufferin Grove,43.657,-79.428,Midfield Wine Bar & Tavern,43.64965891674471,-79.42992801693356,Wine Bar
1604,Dufferin Grove,43.657,-79.428,The Federal,43.64966292229827,-79.43006581758533,Restaurant
1605,Dufferin Grove,43.657,-79.428,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
1606,Dufferin Grove,43.657,-79.428,Pam's Caribbean Kitchen,43.661895,-79.426479,Caribbean Restaurant
1607,Dufferin Grove,43.657,-79.428,Dufferin Grove Farmers' Market,43.65677442580944,-79.43349051836829,Farmers Market
1608,Dufferin Grove,43.657,-79.428,Swiss Chalet,43.65501869205464,-79.4336711115423,Restaurant
1609,Dufferin Grove,43.657,-79.428,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
1610,Dufferin Grove,43.657,-79.428,Mazz Sushi,43.66104944385259,-79.4298421488191,Sushi Restaurant
1611,Dufferin Grove,43.657,-79.428,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
1612,Dufferin Grove,43.657,-79.428,Black Dice Cafe,43.64987578898587,-79.4344127340276,Bar
1613,Dufferin Grove,43.657,-79.428,The Loveless,43.6496316668019,-79.42976761098123,Café
1614,Dufferin Grove,43.657,-79.428,Bean and Baker Malt Shop,43.6600110782403,-79.41739077887944,Dessert Shop
1615,Dufferin Grove,43.657,-79.428,Dolce Gelato,43.655129,-79.417345,Dessert Shop
1616,Dufferin Grove,43.657,-79.428,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
1617,Dufferin Grove,43.657,-79.428,El Convento Rico,43.65515678268756,-79.4194931645939,Gay Bar
1618,Dufferin Grove,43.657,-79.428,Empire Espresso,43.6550720545034,-79.41664264294532,Café
1619,Dufferin Grove,43.657,-79.428,Saving Gigi,43.66222798987451,-79.42444375752665,Café
1620,Dufferin Grove,43.657,-79.428,Wenona Lodge,43.66041705699988,-79.43282206002945,Bar
1621,Dufferin Grove,43.657,-79.428,Sicilian Sidewalk Cafe,43.65530552918341,-79.41853150177154,Café
1622,Dufferin Grove,43.657,-79.428,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1623,Dufferin Grove,43.657,-79.428,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1624,Dufferin Grove,43.657,-79.428,Mulberry Bar,43.662565,-79.423448,Cocktail Bar
1625,Dufferin Grove,43.657,-79.428,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1626,Dufferin Grove,43.657,-79.428,Royale's Luncheonette,43.64960953299312,-79.42933727245304,Sandwich Place
1627,Dufferin Grove,43.657,-79.428,Get Well,43.6493204037974,-79.42193705485465,Bar
1628,Dufferin Grove,43.657,-79.428,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
1629,Dufferin Grove,43.657,-79.428,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
1630,Dufferin Grove,43.657,-79.428,E.L. Ruddy Co. Cafe,43.64953206474932,-79.42782766065572,Vegetarian / Vegan Restaurant
1631,Dufferin Grove,43.657,-79.428,June Records,43.655082557594675,-79.41653270996501,Music Store
1632,Dufferin Grove,43.657,-79.428,Ferre Sposa,43.66175724533988,-79.42760614178381,Bridal Shop
1633,Dufferin Grove,43.657,-79.428,The Common,43.65281707402375,-79.43139849022216,Coffee Shop
1634,Dufferin Grove,43.657,-79.428,The Piston,43.66153888272836,-79.42766837195519,Bar
1635,Dufferin Grove,43.657,-79.428,Bloomer's,43.662111364470476,-79.42493101926992,Café
1636,Dufferin Grove,43.657,-79.428,Nova Era Bakery,43.64941868510166,-79.42217715153669,Bakery
1637,Dufferin Grove,43.657,-79.428,The Beer Store,43.656962,-79.4342219,Beer Store
1638,Dufferin Grove,43.657,-79.428,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
1639,Dufferin Grove,43.657,-79.428,Starbucks,43.65911761646536,-79.43018677275681,Coffee Shop
1640,Dufferin Grove,43.657,-79.428,Lalibela Restaurant,43.66214574755775,-79.42487048234243,Ethiopian Restaurant
1641,Dufferin Grove,43.657,-79.428,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1642,Dufferin Grove,43.657,-79.428,COO Café Bread or Rice,43.660555,-79.431919,Japanese Restaurant
